2949	4	1
3049	8	4
3149	12	7
3249	16	10
3349	21	14
3449	25	19
3549	30	23
3649	35	28
3749	40	33
3849	45	38
3949	50	42
4049	55	47
4149	59	52
4249	65	57
4349	70	63
4449	76	68
4549	81	73
4649	87	78
4749	92	83
4849	98	89
4950	104	95
5050	109	100
5150	115	106
5250	120	111
5350	126	117
5450	132	122
5550	138	128
5650	144	133
5750	149	139
5850	154	144
5950	160	150
6050	166	156
6150	172	162
6250	178	167
6350	184	173
6450	189	178
6550	196	184
6650	202	190
6750	208	196
6850	214	202
6950	219	208
7050	225	214
7150	232	220
7250	238	226
7350	244	231
7450	250	237
7550	256	243
7650	262	249
7750	269	256
---
2418	2	1
2518	6	4
2618	10	8
2718	15	13
2818	20	18
2918	25	23
3018	31	28
3118	36	33
3218	41	39
3318	47	44
3418	53	50
3518	59	55
3618	64	61
3718	70	66
3818	76	72
3918	82	78
4018	88	83
4118	94	89
4218	99	95
4318	105	101
4418	111	107
4518	117	113
4618	124	119
4718	129	124
4818	135	130
4918	141	136
5018	147	142
5118	153	148
5218	159	154
5318	165	160
5419	171	165
5519	177	171
5619	184	178
5719	190	184
5819	196	190
5919	202	196
6019	208	202
6119	214	209
6219	221	215
6319	227	221
6419	233	227
6519	239	234
6619	246	240
6719	253	246
6819	259	252
6919	265	258
7019	271	265
7119	278	271
7219	284	277
---
2418	2	1
2518	5	4
2618	10	7
2718	14	11
2818	19	15
2918	24	20
3018	29	25
3118	34	30
3218	40	35
3318	45	40
3418	50	45
3518	55	51
3618	61	56
3718	66	61
3818	72	67
3918	78	72
4018	83	78
4118	89	83
4218	95	89
4318	101	95
4418	107	101
4518	112	106
4618	118	112
4718	124	118
4818	130	124
4918	136	129
5018	142	135
5118	148	141
5218	154	147
5318	160	153
5419	166	159
5519	172	165
5619	178	171
5719	184	177
5819	190	183
5919	197	189
6019	203	195
6119	209	201
6219	215	207
6319	221	213
6419	227	219
6519	234	226
6619	240	232
6719	246	238
6819	253	244
6919	259	251
7019	266	257
7119	272	263
7219	278	270
---
2418	2	1
2518	6	4
2618	10	7
2718	14	11
2818	19	15
2918	24	20
3018	29	25
3118	35	31
3218	40	36
3318	45	41
3418	50	46
3518	56	51
3618	62	57
3718	67	62
3818	73	68
3918	78	73
4018	84	79
4118	90	84
4218	96	90
4318	101	96
4418	107	101
4518	113	107
4618	119	113
4718	125	119
4818	131	125
4918	137	130
5018	143	136
5118	149	142
5218	155	148
5318	161	154
5419	167	160
5519	173	166
5619	179	172
5719	185	178
5819	192	184
5919	198	191
6019	204	197
6119	210	203
6219	217	209
6319	223	215
6419	229	221
6519	235	227
6619	242	233
6719	248	239
6819	254	246
6919	261	252
7019	267	258
7119	273	264
7219	280	270
---
2418	1	2
2518	5	5
2618	9	8
2718	14	13
2818	18	17
2918	24	22
3018	29	28
3118	35	33
3218	40	39
3318	46	44
3418	51	49
3518	57	55
3618	63	61
3718	69	66
3818	75	72
3918	80	77
4018	86	83
4118	92	89
4218	99	95
4318	105	101
4418	110	107
4518	117	113
4618	123	119
4718	129	125
4818	135	131
4918	141	137
5018	147	143
5118	153	149
5218	159	155
5318	166	161
5419	172	167
5519	178	173
5619	184	179
5719	190	185
5819	197	191
5919	203	197
6019	209	203
6119	215	209
6219	221	216
6319	228	222
6419	234	228
6519	240	234
6619	246	240
6719	253	247
6819	260	253
6919	266	259
7019	272	265
7119	278	271
7219	285	278
---
2418	2	1
2518	5	4
2618	10	8
2718	14	12
2818	19	17
2918	25	22
3018	30	28
3118	36	33
3218	41	39
3318	47	44
3418	53	50
3518	59	56
3618	65	62
3718	71	68
3818	77	73
3918	83	79
4018	89	85
4118	95	91
4218	101	97
4318	107	103
4418	113	109
4518	119	115
4618	126	121
4718	132	128
4818	138	134
4918	144	140
5018	150	146
5118	157	152
5218	163	158
5318	169	164
5419	176	170
5519	182	177
5619	189	183
5719	195	189
5819	201	196
5919	207	202
6019	214	208
6119	220	214
6219	227	221
6319	233	227
6419	239	233
6519	246	240
6619	253	246
6719	259	253
6819	266	259
6919	272	265
7019	278	272
7119	285	278
7219	291	284
---
