   100.000	     1.000	     1.000	    80.000	    80.000	     0.000	       inf	       nan	     0.015
   200.000	     2.000	     2.000	    80.000	    80.000	     0.000	       inf	       nan	     0.031
   300.000	     3.000	     3.000	    80.000	    80.000	     0.000	       inf	       nan	     0.046
   400.000	     5.000	     5.000	    80.000	    80.000	     0.000	       inf	       nan	     0.061
   500.000	     7.000	     7.000	    80.000	    80.000	     0.000	       inf	       nan	     0.077
   600.000	     9.000	     9.000	    80.000	    80.000	     0.000	       inf	       nan	     0.092
   700.000	    11.000	    12.000	    80.000	    80.000	     0.000	       inf	       nan	     0.107
   800.000	    14.000	    14.000	    80.000	    80.000	     0.000	       inf	       nan	     0.122
   900.000	    16.000	    16.000	    80.000	    80.000	     0.000	       inf	       nan	     0.138
  1000.000	    19.000	    19.000	    80.000	    80.000	     0.000	       inf	       nan	     0.153
  1100.000	    22.000	    22.000	    80.000	    80.000	     0.000	       inf	       nan	     0.168
  1200.000	    24.000	    24.000	    80.000	    80.000	     0.000	       inf	       nan	     0.184
  1300.000	    26.000	    26.000	    80.000	    80.000	     0.000	       inf	       nan	     0.199
  1400.000	    28.000	    28.000	    80.000	    80.000	     0.000	       inf	       nan	     0.214
  1500.000	    30.000	    30.000	    80.000	    80.000	     0.000	       inf	       nan	     0.230
  1600.000	    32.000	    32.000	    80.000	    80.000	     0.000	       inf	       nan	     0.245
  1700.000	    34.000	    33.000	    80.000	    80.000	     0.000	       inf	       nan	     0.260
  1800.000	    36.000	    35.000	    80.000	    80.000	     0.000	       inf	       nan	     0.276
  1900.000	    38.000	    37.000	    80.000	    80.000	     0.000	       inf	       nan	     0.291
  2000.000	    40.000	    39.000	    80.000	    80.000	     0.000	       inf	       nan	     0.306
  2100.000	    42.000	    42.000	    80.000	    80.000	     0.000	       inf	       nan	     0.322
  2200.000	    45.000	    44.000	    80.000	    80.000	     0.000	       inf	       nan	     0.337
  2300.000	    47.000	    47.000	    80.000	    80.000	     0.000	       inf	       nan	     0.352
  2400.000	    50.000	    50.000	    80.000	    80.000	     0.000	       inf	       nan	     0.367
  2500.000	    53.000	    52.000	    80.000	    80.000	     0.000	       inf	       nan	     0.383
  2600.000	    56.000	    55.000	    80.000	    80.000	     0.000	       inf	       nan	     0.398
  2700.000	    58.000	    57.000	    80.000	    80.000	     0.000	       inf	       nan	     0.413
  2800.000	    60.000	    59.000	    80.000	    80.000	     0.000	       inf	       nan	     0.429
  2900.000	    63.000	    62.000	    80.000	    80.000	     0.000	       inf	       nan	     0.444
  3000.000	    64.000	    63.000	    80.000	    80.000	     0.000	       inf	       nan	     0.459
  3100.000	    66.000	    65.000	    80.000	    80.000	     0.000	       inf	       nan	     0.475
  3200.000	    68.000	    67.000	    80.000	    80.000	     0.000	       inf	       nan	     0.490
  3300.000	    70.000	    69.000	    80.000	    80.000	     0.000	       inf	       nan	     0.505
  3400.000	    73.000	    72.000	    80.000	    80.000	     0.000	       inf	       nan	     0.521
  3500.000	    75.000	    74.000	    80.000	    80.000	     0.000	       inf	       nan	     0.536
  3600.000	    78.000	    77.000	    80.000	    80.000	     0.000	       inf	       nan	     0.551
  3700.000	    81.000	    80.000	    80.000	    80.000	     0.000	       inf	       nan	     0.567
  3800.000	    84.000	    82.000	    80.000	    80.000	     0.000	       inf	       nan	     0.582
  3900.000	    86.000	    85.000	    80.000	    80.000	     0.000	       inf	       nan	     0.597
  4000.000	    89.000	    88.000	    80.000	    80.000	     0.000	       inf	       nan	     0.613
  4100.000	    92.000	    90.000	    80.000	    80.000	     0.000	       inf	       nan	     0.628
  4200.000	    94.000	    92.000	    80.000	    80.000	     0.000	       inf	       nan	     0.643
  4300.000	    96.000	    94.000	    80.000	    80.000	     0.000	       inf	       nan	     0.658
  4400.000	    98.000	    96.000	    80.000	    80.000	     0.000	       inf	       nan	     0.674
  4500.000	   100.000	    98.000	    80.000	    80.000	     0.000	       inf	       nan	     0.689
  4600.000	   102.000	   101.000	    80.000	    80.000	     0.000	       inf	       nan	     0.704
  4700.000	   105.000	   103.000	    80.000	    80.000	     0.000	       inf	       nan	     0.720
  4800.000	   107.000	   106.000	    80.000	    80.000	     0.000	       inf	       nan	     0.735
