   100.000	     4.000	     3.000	     0.036
   200.000	     8.000	     6.000	     0.072
   300.000	    12.000	     9.000	     0.109
   400.000	    17.000	    13.000	     0.145
   500.000	    21.000	    18.000	     0.181
   600.000	    26.000	    22.000	     0.217
   700.000	    31.000	    27.000	     0.254
   800.000	    36.000	    32.000	     0.290
   900.000	    41.000	    37.000	     0.326
  1000.000	    46.000	    41.000	     0.362
  1100.000	    51.000	    46.000	     0.399
  1200.000	    55.000	    51.000	     0.435
  1300.000	    61.000	    56.000	     0.471
  1400.000	    66.000	    62.000	     0.507
  1500.000	    72.000	    67.000	     0.544
  1600.000	    77.000	    72.000	     0.580
  1700.000	    83.000	    77.000	     0.616
  1800.000	    88.000	    82.000	     0.652
  1900.000	    94.000	    88.000	     0.689
  2001.000	   100.000	    94.000	     0.725
  2101.000	   105.000	    99.000	     0.761
  2201.000	   111.000	   105.000	     0.798
  2301.000	   116.000	   110.000	     0.834
  2401.000	   122.000	   116.000	     0.870
  2501.000	   128.000	   121.000	     0.906
  2601.000	   134.000	   127.000	     0.943
  2701.000	   140.000	   132.000	     0.979
  2801.000	   145.000	   138.000	     1.015
  2901.000	   150.000	   143.000	     1.051
  3001.000	   156.000	   149.000	     1.088
  3101.000	   162.000	   155.000	     1.124
  3201.000	   168.000	   161.000	     1.160
  3301.000	   174.000	   166.000	     1.196
  3401.000	   180.000	   172.000	     1.233
  3501.000	   185.000	   177.000	     1.269
  3601.000	   192.000	   183.000	     1.305
  3701.000	   198.000	   189.000	     1.341
  3801.000	   204.000	   195.000	     1.378
  3901.000	   210.000	   201.000	     1.414
  4001.000	   215.000	   207.000	     1.450
  4101.000	   221.000	   213.000	     1.486
  4201.000	   228.000	   219.000	     1.523
  4301.000	   234.000	   225.000	     1.559
  4401.000	   240.000	   230.000	     1.595
  4501.000	   246.000	   236.000	     1.631
  4601.000	   252.000	   242.000	     1.668
  4701.000	   258.000	   248.000	     1.704
  4801.000	   265.000	   255.000	     1.740
   100.000	     4.000	     3.000	     0.039
   200.000	     8.000	     7.000	     0.078
   300.000	    13.000	    12.000	     0.117
   400.000	    18.000	    17.000	     0.157
   500.000	    23.000	    22.000	     0.196
   600.000	    29.000	    27.000	     0.235
   700.000	    34.000	    32.000	     0.274
   800.000	    39.000	    38.000	     0.313
   900.000	    45.000	    43.000	     0.352
  1000.000	    51.000	    49.000	     0.392
  1100.000	    57.000	    54.000	     0.431
  1200.000	    62.000	    60.000	     0.470
  1300.000	    68.000	    65.000	     0.509
  1400.000	    74.000	    71.000	     0.548
  1500.000	    80.000	    77.000	     0.587
  1600.000	    86.000	    82.000	     0.627
  1700.000	    92.000	    88.000	     0.666
  1800.000	    97.000	    94.000	     0.705
  1900.000	   103.000	   100.000	     0.744
  2000.000	   109.000	   106.000	     0.783
  2100.000	   115.000	   112.000	     0.822
  2200.000	   122.000	   118.000	     0.861
  2300.000	   127.000	   123.000	     0.901
  2400.000	   133.000	   129.000	     0.940
  2500.000	   139.000	   135.000	     0.979
  2600.000	   145.000	   141.000	     1.018
  2700.000	   151.000	   147.000	     1.057
  2800.000	   157.000	   153.000	     1.096
