180	-1	1
201	-1	1
222	-2	2
243	-2	2
264	-2	3
285	-3	3
306	-3	4
327	-4	4
348	-4	5
369	-4	5
390	-5	6
411	-5	6
432	-6	7
453	-6	7
474	-7	8
495	-7	8
516	-8	9
537	-8	9
558	-8	10
579	-9	10
600	-9	11
621	-10	11
642	-10	12
663	-11	12
684	-11	13
705	-12	13
726	-12	14
747	-12	14
768	-13	15
789	-13	15
811	-14	16
832	-14	16
854	-15	17
875	-15	18
896	-16	18
917	-16	19
939	-17	19
960	-17	20
982	-18	20
1003	-18	21
1024	-18	21
1045	-19	22
1067	-19	22
1088	-20	23
1110	-20	23
1131	-21	24
1152	-21	24
1173	-22	25
1195	-22	26
1216	-23	26
1238	-23	27
1259	-24	27
1280	-24	28
1301	-24	28
1323	-25	29
1344	-25	29
1366	-26	30
1387	-26	30
1408	-27	31
1429	-27	31
1451	-28	32
1472	-28	32
1494	-29	33
1515	-29	34
1536	-30	34
1557	-30	35
1579	-31	35
1600	-31	36
1622	-32	36
1643	-32	37
1664	-32	37
1685	-33	38
1707	-33	38
1728	-34	39
1750	-34	40
1771	-35	40
1792	-35	41
1813	-36	41
1835	-36	42
1856	-37	42
1878	-37	43
1899	-38	43
1920	-38	44
1941	-38	44
1963	-39	45
1984	-39	45
2006	-40	46
2027	-40	46
2048	-41	47
2069	-41	47
2091	-42	48
2112	-42	49
2134	-43	49
2155	-43	50
2176	-44	50
2197	-44	51
2219	-44	51
2240	-45	52
2262	-45	52
2283	-46	53
2304	-46	53
2325	-47	54
2347	-47	54
2368	-48	55
2390	-48	56
2411	-49	56
2432	-49	57
2453	-50	57
2475	-50	58
2496	-51	58
2518	-51	59
2539	-52	59
2560	-52	60
2581	-52	60
2603	-53	61
2624	-53	61
2646	-54	62
2667	-54	63
2688	-55	63
2709	-55	64
2731	-56	64
2752	-56	65
2774	-57	65
2795	-57	66
2816	-58	66
2837	-58	67
2859	-59	67
2880	-59	68
2902	-59	69
2923	-60	69
2944	-60	70
2965	-61	70
2987	-61	71
3008	-62	71
3030	-62	72
3051	-63	72
3072	-63	73
3093	-64	73
3115	-64	74
3136	-65	75
3158	-65	75
3179	-66	76
3200	-66	76
3221	-67	77
3243	-67	77
3264	-67	78
3286	-68	78
3307	-68	79
3328	-69	79
3349	-69	80
3371	-70	80
3392	-70	81
3414	-71	82
3435	-71	82
3456	-72	83
3477	-72	83
3499	-73	84
3520	-73	84
3542	-73	85
3563	-74	85
3584	-74	86
3605	-75	86
3627	-75	87
3648	-76	87
3670	-76	88
3691	-77	89
3712	-77	89
3733	-78	90
3755	-78	90
3776	-79	91
3798	-79	91
3819	-80	92
3840	-80	92
3861	-80	93
3883	-81	93
3904	-81	94
3926	-82	94
3947	-82	95
3968	-83	95
3989	-83	96
4011	-84	96
4032	-84	97
4054	-85	98
4075	-85	98
4096	-86	99
4117	-86	99
4139	-86	100
4160	-87	100
4182	-87	101
4203	-88	101
4224	-88	102
4245	-89	102
4267	-89	103
4288	-90	103
4310	-90	104
4331	-91	105
4352	-91	105
4373	-92	106
4395	-92	106
4416	-93	107
4438	-93	107
4459	-93	108
4480	-94	108
4501	-94	109
4523	-95	109
4544	-95	110
4566	-96	110
4587	-96	111
4608	-97	111
4629	-97	112
4651	-98	113
4672	-98	113
4694	-99	114
4715	-99	114
4736	-99	115
4757	-100	115
4779	-100	116
4800	-101	116
4822	-101	117
4843	-102	117
4864	-102	118
4885	-103	118
4907	-103	119
4928	-104	120
4950	-104	120
4971	-105	121
4992	-105	121
5013	-105	122
5035	-106	122
5056	-106	123
5078	-107	123
5099	-107	124
5120	-108	124
5141	-108	125
5163	-109	125
5184	-109	126
5206	-110	126
5227	-110	127
5248	-111	127
5269	-111	128
5291	-112	129
5312	-112	129
5334	-113	130
5355	-113	130
5376	-113	131
5397	-114	131
5419	-114	132
5440	-115	132
5462	-115	133
5483	-116	133
5504	-116	134
5525	-117	134
5547	-117	135
5568	-118	136
5590	-118	136
5611	-119	137
5632	-119	137
5653	-119	138
5675	-120	138
5696	-120	139
5718	-121	139
5739	-121	140
5760	-122	140
5781	-122	141
5803	-123	141
5824	-123	142
5846	-124	142
5867	-124	143
5888	-125	143
5909	-125	144
5931	-126	145
5952	-126	145
5974	-127	146
5995	-127	146
6016	-127	147
6037	-128	147
6059	-128	148
6080	-129	148
6102	-129	149
6123	-130	149
6144	-130	150
6165	-131	151
6187	-131	151
6208	-132	152
6230	-132	152
6251	-133	153
6272	-133	153
6293	-133	154
6315	-134	154
6336	-134	155
6358	-135	155
6379	-135	156
6400	-136	156
6421	-136	157
6443	-137	158
6464	-137	158
6486	-138	159
6507	-138	159
6528	-139	160
6549	-139	160
6571	-140	161
6592	-140	161
6614	-140	162
6635	-141	162
6656	-141	163
6677	-142	163
6699	-142	164
6720	-143	164
6742	-143	165
6763	-144	165
6784	-144	166
6805	-145	167
6827	-145	167
6848	-146	168
6870	-146	168
6891	-147	169
6912	-147	169
6933	-147	170
6955	-148	170
6976	-148	171
6998	-149	171
7019	-149	172
7040	-150	172
7061	-150	173
7083	-151	173
7104	-151	174
7126	-152	174
7147	-152	175
7168	-152	175
7189	-153	176
7211	-153	177
7232	-154	177
7254	-154	178
7275	-155	178
7296	-155	179
7317	-156	179
7339	-156	180
7360	-157	180
7382	-157	181
7403	-158	181
7424	-158	182
7445	-159	183
7467	-159	183
7488	-160	184
7510	-160	184
7531	-160	185
7552	-161	185
7573	-161	186
7595	-162	186
7616	-162	187
7638	-163	187
7659	-163	188
7680	-164	188
7701	-164	189
7723	-165	189
7744	-165	190
7766	-166	191
7787	-166	191
