     0.000	     0.000	     0.000	   120.000	   120.000	     0.000	       inf	       nan	     0.000
   100.000	     4.000	     3.000	   120.000	   120.000	     0.000	       inf	       nan	     0.039
   200.000	     8.000	     7.000	   120.000	   120.000	     0.000	       inf	       nan	     0.078
   300.000	    13.000	    12.000	   120.000	   120.000	     0.000	       inf	       nan	     0.117
   400.000	    18.000	    17.000	   120.000	   120.000	     0.000	       inf	       nan	     0.157
   500.000	    23.000	    22.000	   120.000	   120.000	     0.000	       inf	       nan	     0.196
   600.000	    29.000	    27.000	   120.000	   120.000	     0.000	       inf	       nan	     0.235
   700.000	    34.000	    32.000	   120.000	   120.000	     0.000	       inf	       nan	     0.274
   800.000	    39.000	    38.000	   120.000	   120.000	     0.000	       inf	       nan	     0.313
   900.000	    45.000	    43.000	   120.000	   120.000	     0.000	       inf	       nan	     0.352
  1000.000	    51.000	    49.000	   120.000	   120.000	     0.000	       inf	       nan	     0.392
  1100.000	    57.000	    54.000	   120.000	   120.000	     0.000	       inf	       nan	     0.431
  1200.000	    62.000	    60.000	   120.000	   120.000	     0.000	       inf	       nan	     0.470
  1300.000	    68.000	    65.000	   120.000	   120.000	     0.000	       inf	       nan	     0.509
  1400.000	    74.000	    71.000	   120.000	   120.000	     0.000	       inf	       nan	     0.548
  1500.000	    80.000	    77.000	   120.000	   120.000	     0.000	       inf	       nan	     0.587
  1600.000	    86.000	    82.000	   120.000	   120.000	     0.000	       inf	       nan	     0.627
  1700.000	    92.000	    88.000	   120.000	   120.000	     0.000	       inf	       nan	     0.666
  1800.000	    97.000	    94.000	   120.000	   120.000	     0.000	       inf	       nan	     0.705
  1900.000	   103.000	   100.000	   120.000	   120.000	     0.000	       inf	       nan	     0.744
  2000.000	   109.000	   106.000	   120.000	   120.000	     0.000	       inf	       nan	     0.783
  2100.000	   115.000	   112.000	   120.000	   120.000	     0.000	       inf	       nan	     0.822
  2200.000	   122.000	   118.000	   120.000	   120.000	     0.000	       inf	       nan	     0.861
  2300.000	   127.000	   123.000	   120.000	   120.000	     0.000	       inf	       nan	     0.901
  2400.000	   133.000	   129.000	   120.000	   120.000	     0.000	       inf	       nan	     0.940
  2500.000	   139.000	   135.000	   120.000	   120.000	     0.000	       inf	       nan	     0.979
  2600.000	   145.000	   141.000	   120.000	   120.000	     0.000	       inf	       nan	     1.018
  2700.000	   151.000	   147.000	   120.000	   120.000	     0.000	       inf	       nan	     1.057
  2800.000	   157.000	   153.000	   120.000	   120.000	     0.000	       inf	       nan	     1.096
  2900.000	   163.000	   159.000	   120.000	   120.000	     0.000	       inf	       nan	     1.136
  3001.000	   169.000	   164.000	   120.000	   120.000	     0.000	       inf	       nan	     1.175
  3101.000	   175.000	   170.000	   120.000	   120.000	     0.000	       inf	       nan	     1.214
  3201.000	   182.000	   177.000	   120.000	   120.000	     0.000	       inf	       nan	     1.253
  3301.000	   188.000	   183.000	   120.000	   120.000	     0.000	       inf	       nan	     1.293
  3401.000	   194.000	   189.000	   120.000	   120.000	     0.000	       inf	       nan	     1.332
  3501.000	   200.000	   195.000	   120.000	   120.000	     0.000	       inf	       nan	     1.371
  3601.000	   206.000	   201.000	   120.000	   120.000	     0.000	       inf	       nan	     1.410
  3701.000	   212.000	   208.000	   120.000	   120.000	     0.000	       inf	       nan	     1.449
  3801.000	   219.000	   214.000	   120.000	   120.000	     0.000	       inf	       nan	     1.488
  3901.000	   225.000	   220.000	   120.000	   120.000	     0.000	       inf	       nan	     1.528
  4001.000	   231.000	   226.000	   120.000	   120.000	     0.000	       inf	       nan	     1.567
  4101.000	   237.000	   233.000	   120.000	   120.000	     0.000	       inf	       nan	     1.606
  4201.000	   244.000	   239.000	   120.000	   120.000	     0.000	       inf	       nan	     1.645
  4301.000	   251.000	   245.000	   120.000	   120.000	     0.000	       inf	       nan	     1.684
  4401.000	   257.000	   251.000	   120.000	   120.000	     0.000	       inf	       nan	     1.723
  4501.000	   263.000	   257.000	   120.000	   120.000	     0.000	       inf	       nan	     1.763
  4601.000	   269.000	   264.000	   120.000	   120.000	     0.000	       inf	       nan	     1.802
  4701.000	   276.000	   270.000	   120.000	   120.000	     0.000	       inf	       nan	     1.841
  4801.000	   282.000	   276.000	   120.000	   120.000	     0.000	       inf	       nan	     1.880
