2775	163	31	541
2816	162	32	553
2857	163	33	565
2898	163	34	572
2939	164	35	588
2980	230	35	598
3021	231	35	627
3062	173	36	656
3103	104	37	676
3144	103	38	697
3185	102	39	714
3226	102	40	721
3267	103	41	734
3308	105	42	750
3349	152	43	763
3390	147	44	771
3431	149	45	783
3472	154	45	795
3513	662	46	810
3554	0	46	810
3787	157	46	810
3828	159	47	821
3869	662	48	834
3910	0	49	834
4144	662	49	834
4185	0	49	838
4418	164	49	838
4459	166	50	843
4500	230	51	845
4541	231	52	851
4582	172	52	858
4623	105	53	874
4664	103	54	881
4705	102	55	897
4746	102	55	901
4787	102	56	905
4828	102	57	917
4869	103	58	924
4910	153	58	935
4951	153	59	948
4992	148	60	965
5033	148	61	994
5074	154	61	996
5115	155	62	1013
5156	663	63	1015
5197	0	63	1015
5431	155	63	1015
5472	157	64	1022
5513	159	65	1023
5554	662	65	1032
5595	0	65	1033
5828	662	65	1033
5869	0	66	1033
6103	162	66	1034
6144	163	67	1043
6185	163	68	1050
6226	163	68	1051
6267	165	69	1058
6308	230	69	1062
6349	230	70	1067
6390	231	71	1075
6431	662	71	1079
6472	0	71	1079
6706	103	71	1079
6747	103	71	1090
6788	104	72	1091
6829	153	73	1098
6870	147	73	1099
6912	147	74	1103
6953	149	75	1111
6994	154	75	1116
7035	154	76	1117
7076	662	77	1117
7117	0	77	1117
7351	138	78	1117
7392	156	78	1122
7433	156	79	1135
7474	157	79	1135
7515	662	80	1147
7556	0	81	1147
7789	662	81	1147
7830	0	82	1148
8064	165	82	1148
8105	163	83	1149
8146	163	83	1156
8187	162	84	1157
8228	162	85	1158
8269	163	85	1158
8310	164	86	1162
8351	230	86	1166
8392	230	87	1166
8433	231	87	1166
8474	232	88	1172
8515	662	89	1181
8556	0	89	1181
8790	101	90	1181
8832	102	90	1190
8873	103	91	1191
8914	105	91	1194
8955	153	92	1195
8996	153	92	1196
9037	148	93	1199
9078	149	94	1200
9119	153	94	1201
9160	153	95	1201
9201	155	95	1202
9242	662	96	1203
9283	0	96	1203
9517	137	97	1203
9558	137	97	1205
9600	156	98	1208
9641	157	98	1208
9682	161	99	1213
9723	662	99	1214
9764	0	99	1214
9998	662	99	1214
10039	0	99	1215
10272	165	99	1215
10313	165	100	1218
10354	164	100	1237
10395	162	101	1237
10436	163	101	1238
10477	162	102	1241
10518	163	102	1241
10559	164	103	1243
10600	164	103	1247
10641	230	104	1247
10682	231	104	1251
10723	231	105	1252
10764	232	105	1252
10805	175	106	1257
10846	105	106	1257
10887	104	107	1258
10928	103	108	1259
10969	103	108	1259
11010	102	109	1260
11051	102	109	1260
11092	102	110	1261
11133	102	110	1265
11174	103	111	1267
11215	103	111	1268
11256	104	112	1268
11297	106	112	1271
11338	152	113	1271
11379	152	113	1275
11420	153	114	1276
11461	148	114	1276
11502	153	115	1280
11543	153	115	1280
11584	154	116	1282
11625	157	116	1283
11666	662	117	1283
11707	0	117	1284
11940	137	117	1284
11981	137	118	1284
12022	136	118	1287
12063	157	119	1288
12104	156	119	1288
12145	158	119	1289
12186	662	120	1289
12227	0	120	1290
12461	663	120	1290
12502	0	120	1290
12736	662	120	1290
12777	0	120	1290
13010	7	120	1291
13051	166	121	1291
13092	164	121	1293
13133	662	122	1293
13174	0	123	1293
13408	159	123	1294
13449	159	124	1294
13490	159	124	1295
13531	158	125	1295
13572	158	125	1296
13613	163	126	1297
13654	199	126	1297
13696	166	127	1298
13737	168	128	1300
13778	200	128	1300
13819	201	129	1303
13860	202	130	1303
13901	202	130	1304
13942	204	131	1305
13983	169	131	1305
14024	205	132	1306
14065	205	133	1307
14106	206	133	1307
14147	207	134	1308
