2418	3	5
2518	5	7
2618	8	10
2718	12	13
2818	15	17
2918	18	20
3018	22	24
3118	26	28
3218	30	32
3318	35	37
3418	39	41
3518	43	46
3618	47	50
3718	51	54
3818	55	58
3918	59	63
4018	63	67
4118	68	72
4218	72	76
4318	76	81
4418	80	85
4518	84	90
4618	88	94
4718	92	99
4818	96	103
4918	101	108
5018	104	113
5118	108	117
5218	112	122
5318	116	126
5419	120	130
5519	124	135
5619	128	140
5719	132	145
5819	136	149
5919	139	153
6019	143	158
6119	146	162
6219	150	167
6319	154	172
6419	158	176
6519	162	181
6619	166	186
6719	170	191
6819	173	196
6919	177	200
7019	181	205
7119	185	210
7219	189	215
7319	192	220
7419	196	225
7519	200	230
7619	203	235
7719	207	239
7819	211	244
7919	214	249
8019	218	253
8119	221	258
8219	225	264
8320	229	269
8420	232	273
8520	236	278
8620	239	283
8720	243	288
8820	246	293
8920	250	298
9020	254	304
9120	257	309
9220	261	314
9320	264	319
9420	267	324
9520	271	329
9620	274	333
9720	278	338
9820	281	344
9920	285	349
10020	288	354
10120	292	359
10220	295	364
10320	298	368
10420	301	373
10520	305	379
10620	308	384
10720	312	390
10820	315	395
10920	319	400
11020	322	405
11120	325	409
11220	328	415
11320	332	420
11420	335	425
11520	338	430
11620	341	435
11720	345	440
11820	348	445
11920	351	450
12020	354	455
12120	357	459
12220	360	464
---
