2949	3	1
3049	6	3
3149	8	5
3249	12	8
3349	15	12
3449	19	15
3549	22	19
3649	26	23
3749	30	26
3849	34	30
3949	37	33
4049	41	37
4149	45	41
4249	49	44
4349	53	48
4449	57	52
4549	61	56
4649	65	60
4749	69	64
4849	73	68
4950	77	72
5050	81	76
5150	86	80
5250	90	84
5350	94	88
5450	98	92
5550	102	96
5650	107	100
5750	111	105
5850	115	109
5950	120	113
6050	124	117
6150	129	122
6250	133	126
6350	137	130
6450	141	134
6550	146	138
6650	150	143
6750	155	147
6850	159	152
6950	164	156
7050	168	160
7150	173	165
7250	177	169
7350	182	174
7450	187	178
7550	191	183
7650	196	187
7750	200	192
---
2418	4	3
2518	6	6
2618	10	10
2718	14	13
2818	17	16
2918	21	19
3018	26	23
3118	30	27
3218	34	32
3318	38	36
3418	42	40
3518	47	44
3618	50	48
3718	55	52
3818	59	56
3918	66	60
4018	71	64
4118	75	68
4218	80	72
4318	85	77
4418	89	82
4518	93	86
4618	97	92
4718	102	96
4818	106	101
4918	111	106
5018	115	110
5118	119	114
5218	123	118
5318	128	123
5419	133	127
5519	137	133
5619	142	137
5719	146	142
5819	150	147
5919	155	151
6019	160	155
6119	164	159
6219	170	164
6319	175	168
6419	180	173
6519	184	177
6619	189	181
6719	193	186
6819	197	190
6919	202	194
7019	207	199
7119	211	203
7219	216	207
---
2418	3	1
2518	6	3
2618	9	6
2718	12	9
2818	15	13
2918	19	16
3018	23	20
3118	27	24
3218	30	27
3318	34	31
3418	38	35
3518	42	38
3618	46	42
3718	50	46
3818	54	51
3918	59	55
4018	63	58
4118	67	62
4218	71	66
4318	75	70
4418	79	75
4518	84	79
4618	88	83
4718	92	87
4818	96	91
4918	100	95
5018	105	100
5118	109	104
5218	114	109
5318	119	113
5419	123	118
5519	127	122
5619	131	126
5719	136	130
5819	140	134
5919	145	139
6019	149	143
6119	154	148
6219	158	152
6319	162	156
6419	167	160
6519	171	165
6619	176	170
6719	181	174
6819	185	179
6919	190	183
7019	194	187
7119	199	192
7219	203	196
---
2418	3	1
2518	5	3
2618	8	5
2718	11	8
2818	14	11
2918	17	14
3018	20	17
3118	24	21
3218	28	25
3318	32	29
3418	37	33
3518	41	37
3618	45	41
3718	49	45
3818	52	48
3918	57	52
4018	61	57
4118	65	61
4218	70	65
4318	74	69
4418	78	73
4518	82	77
4618	86	81
4718	90	86
4818	95	90
4918	99	94
5018	104	99
5118	108	103
5218	113	107
5318	117	111
5419	121	116
5519	126	121
5619	131	125
5719	135	130
5819	140	134
5919	144	139
6019	149	143
6119	153	147
6219	158	152
6319	163	157
6419	167	161
6519	172	166
6619	177	170
6719	181	175
6819	186	179
6919	190	184
7019	195	189
7119	200	194
7219	205	198
---
2418	5	1
2518	8	3
2618	11	6
2718	14	10
2818	18	14
2918	22	18
3018	26	22
3118	30	26
3218	34	30
3318	38	33
3418	42	37
3518	47	42
3618	51	47
3718	55	51
3818	59	55
3918	63	60
4018	67	65
4118	71	68
4218	74	72
4318	79	76
4418	83	80
4518	87	85
4618	92	89
4718	96	93
4818	100	97
4918	104	101
5018	108	105
5118	112	109
5218	117	114
5318	122	118
5419	126	123
5519	130	127
5619	134	131
5719	138	135
5819	143	139
5919	147	144
6019	152	148
6119	157	153
6219	161	157
6319	165	161
6419	170	166
6519	174	170
6619	179	175
6719	183	179
6819	188	184
6919	193	189
7019	197	193
7119	202	197
7219	206	202
---
2418	1	4
2518	4	6
2618	6	8
2718	10	11
2818	14	15
2918	17	18
3018	20	21
3118	24	25
3218	29	29
3318	34	33
3418	38	38
3518	42	42
3618	46	45
3718	50	49
3818	53	53
3918	58	57
4018	62	61
4118	66	65
4218	71	69
4318	75	74
4418	79	78
4518	83	81
4618	87	85
4718	91	90
4818	95	94
4918	100	98
5018	105	103
5118	109	107
5218	113	111
5318	118	116
5419	122	120
5519	126	124
5619	131	129
5719	136	134
5819	140	138
5919	145	142
6019	149	146
6119	153	151
6219	158	155
6319	163	160
6419	167	165
6519	172	169
6619	177	174
6719	181	178
6819	186	183
6919	190	187
7019	195	192
7119	200	197
7219	205	202
---
